,timestamp,FullName,CurrentEmploymentType,CurrentEmploymentTitle,location,lat,long,Encounter_FullName,Encounter_CurrentEmploymentType,Encounter_CurrentEmploymentTitle,Encounter_time_diff_minutes
1761,2014-01-14 07:35:00,"Vann, Isia",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Bramar, Mat",,,10.0
1762,2014-01-14 07:35:00,"Vann, Isia",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,10.0
1763,2014-01-14 07:35:00,"Vann, Isia",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,10.0
1764,2014-01-14 07:40:00,"Tempestad, Brand",Engineering,Drill Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Edvard",Security,Perimeter Control,-9.0
1765,2014-01-14 07:40:00,"Tempestad, Brand",Engineering,Drill Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Isia",Security,Perimeter Control,-5.0
1766,2014-01-14 07:40:00,"Tempestad, Brand",Engineering,Drill Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Bramar, Mat",,,5.0
1767,2014-01-14 07:40:00,"Tempestad, Brand",Engineering,Drill Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,5.0
1768,2014-01-14 07:40:00,"Tempestad, Brand",Engineering,Drill Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,5.0
1769,2014-01-14 07:40:00,"Tempestad, Brand",Engineering,Drill Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,8.000000000000002
1770,2014-01-14 07:42:00,"Onda, Marin",Engineering,Drill Site Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Calixto, Nils",Information Technology,IT Technician,-7.0
1771,2014-01-14 07:42:00,"Onda, Marin",Engineering,Drill Site Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Arpa, Emile",,,2.0000000000000004
1772,2014-01-14 07:42:00,"Onda, Marin",Engineering,Drill Site Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Cocinaro, Hideki",Security,Site Control,3.0
1773,2014-01-14 07:44:00,"Arpa, Emile",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Calixto, Nils",Information Technology,IT Technician,-9.0
1774,2014-01-14 07:44:00,"Arpa, Emile",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Onda, Marin",Engineering,Drill Site Manager,-2.0000000000000004
1775,2014-01-14 07:44:00,"Arpa, Emile",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Cocinaro, Hideki",Security,Site Control,1.0000000000000002
1776,2014-01-14 07:44:00,"Arpa, Emile",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Dedos, Lidelse",Engineering,Engineering Group Manager,10.0
1777,2014-01-14 07:44:00,"Arpa, Emile",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Frente, Birgitta",Engineering,Geologist,10.0
1778,2014-01-14 07:45:00,"Bramar, Mat",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Isia",Security,Perimeter Control,-10.0
1779,2014-01-14 07:45:00,"Bramar, Mat",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Tempestad, Brand",Engineering,Drill Technician,-5.0
1780,2014-01-14 07:45:00,"Bramar, Mat",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,0.0
1781,2014-01-14 07:45:00,"Bramar, Mat",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,0.0
1782,2014-01-14 07:45:00,"Bramar, Mat",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,3.0
1783,2014-01-14 07:45:00,"Bramar, Mat",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,8.000000000000002
1784,2014-01-14 07:45:00,"Bramar, Mat",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,8.000000000000002
1785,2014-01-14 07:45:00,"Bramar, Mat",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Fusil, Stenig",Security,Building Control,8.000000000000002
1786,2014-01-14 07:45:00,"Cocinaro, Hideki",Security,Site Control,Hallowed Grounds,36.06365039796875,24.8859114321875,"Calixto, Nils",Information Technology,IT Technician,-10.0
1787,2014-01-14 07:45:00,"Cocinaro, Hideki",Security,Site Control,Hallowed Grounds,36.06365039796875,24.8859114321875,"Onda, Marin",Engineering,Drill Site Manager,-3.0
1788,2014-01-14 07:45:00,"Cocinaro, Hideki",Security,Site Control,Hallowed Grounds,36.06365039796875,24.8859114321875,"Arpa, Emile",,,-1.0000000000000002
1789,2014-01-14 07:45:00,"Cocinaro, Hideki",Security,Site Control,Hallowed Grounds,36.06365039796875,24.8859114321875,"Dedos, Lidelse",Engineering,Engineering Group Manager,9.0
1790,2014-01-14 07:45:00,"Cocinaro, Hideki",Security,Site Control,Hallowed Grounds,36.06365039796875,24.8859114321875,"Frente, Birgitta",Engineering,Geologist,9.0
1791,2014-01-14 07:45:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Isia",Security,Perimeter Control,-10.0
1792,2014-01-14 07:45:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Tempestad, Brand",Engineering,Drill Technician,-5.0
1793,2014-01-14 07:45:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Bramar, Mat",,,0.0
1794,2014-01-14 07:45:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,0.0
1795,2014-01-14 07:45:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,3.0
1796,2014-01-14 07:45:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,8.000000000000002
1797,2014-01-14 07:45:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,8.000000000000002
1798,2014-01-14 07:45:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Fusil, Stenig",Security,Building Control,8.000000000000002
1799,2014-01-14 07:45:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Isia",Security,Perimeter Control,-10.0
1800,2014-01-14 07:45:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Tempestad, Brand",Engineering,Drill Technician,-5.0
1801,2014-01-14 07:45:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Bramar, Mat",,,0.0
1802,2014-01-14 07:45:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,0.0
1803,2014-01-14 07:45:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,3.0
1804,2014-01-14 07:45:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,8.000000000000002
1805,2014-01-14 07:45:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,8.000000000000002
1806,2014-01-14 07:45:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Fusil, Stenig",Security,Building Control,8.000000000000002
1807,2014-01-14 07:48:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Tempestad, Brand",Engineering,Drill Technician,-8.000000000000002
1808,2014-01-14 07:48:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Bramar, Mat",,,-3.0
1809,2014-01-14 07:48:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,-3.0
1810,2014-01-14 07:48:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,-3.0
1811,2014-01-14 07:48:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,5.0
1812,2014-01-14 07:48:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,5.0
1813,2014-01-14 07:48:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Fusil, Stenig",Security,Building Control,5.0
1814,2014-01-14 07:48:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Ferro, Inga",Security,Site Control,10.0
1815,2014-01-14 07:52:00,"Forluniau, Carla",,,Coffee Cameleon,36.05466202482758,24.88979589586207,"Bergen, Linnea",Information Technology,IT Group Manager,1.0000000000000002
1816,2014-01-14 07:52:00,"Forluniau, Carla",,,Coffee Cameleon,36.05466202482758,24.88979589586207,"Nubarron, Adra",Engineering,Geologist,4.000000000000001
1817,2014-01-14 07:53:00,"Bergen, Linnea",Information Technology,IT Group Manager,Coffee Cameleon,36.05466202482758,24.88979589586207,"Forluniau, Carla",,,-1.0000000000000002
1818,2014-01-14 07:53:00,"Bergen, Linnea",Information Technology,IT Group Manager,Coffee Cameleon,36.05466202482758,24.88979589586207,"Nubarron, Adra",Engineering,Geologist,3.0
1819,2014-01-14 07:53:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Bramar, Mat",,,-8.000000000000002
1820,2014-01-14 07:53:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,-8.000000000000002
1821,2014-01-14 07:53:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,-8.000000000000002
1822,2014-01-14 07:53:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,-5.0
1823,2014-01-14 07:53:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,0.0
1824,2014-01-14 07:53:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Fusil, Stenig",Security,Building Control,0.0
1825,2014-01-14 07:53:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Ferro, Inga",Security,Site Control,5.0
1826,2014-01-14 07:53:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Herrero, Kanon",Security,Badging Office,10.0
1827,2014-01-14 07:53:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Bramar, Mat",,,-8.000000000000002
1828,2014-01-14 07:53:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,-8.000000000000002
1829,2014-01-14 07:53:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,-8.000000000000002
1830,2014-01-14 07:53:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,-5.0
1831,2014-01-14 07:53:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,0.0
1832,2014-01-14 07:53:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Fusil, Stenig",Security,Building Control,0.0
1833,2014-01-14 07:53:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Ferro, Inga",Security,Site Control,5.0
1834,2014-01-14 07:53:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Herrero, Kanon",Security,Badging Office,10.0
1835,2014-01-14 07:53:00,"Fusil, Stenig",Security,Building Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Bramar, Mat",,,-8.000000000000002
1836,2014-01-14 07:53:00,"Fusil, Stenig",Security,Building Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,-8.000000000000002
1837,2014-01-14 07:53:00,"Fusil, Stenig",Security,Building Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,-8.000000000000002
1838,2014-01-14 07:53:00,"Fusil, Stenig",Security,Building Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,-5.0
1839,2014-01-14 07:53:00,"Fusil, Stenig",Security,Building Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,0.0
1840,2014-01-14 07:53:00,"Fusil, Stenig",Security,Building Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,0.0
1841,2014-01-14 07:53:00,"Fusil, Stenig",Security,Building Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Ferro, Inga",Security,Site Control,5.0
1842,2014-01-14 07:53:00,"Fusil, Stenig",Security,Building Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Herrero, Kanon",Security,Badging Office,10.0
1843,2014-01-14 07:54:00,"Dedos, Lidelse",Engineering,Engineering Group Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Arpa, Emile",,,-10.0
1844,2014-01-14 07:54:00,"Dedos, Lidelse",Engineering,Engineering Group Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Cocinaro, Hideki",Security,Site Control,-9.0
1845,2014-01-14 07:54:00,"Dedos, Lidelse",Engineering,Engineering Group Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Frente, Birgitta",Engineering,Geologist,0.0
1846,2014-01-14 07:54:00,"Frente, Birgitta",Engineering,Geologist,Hallowed Grounds,36.06365039796875,24.8859114321875,"Arpa, Emile",,,-10.0
1847,2014-01-14 07:54:00,"Frente, Birgitta",Engineering,Geologist,Hallowed Grounds,36.06365039796875,24.8859114321875,"Cocinaro, Hideki",Security,Site Control,-9.0
1848,2014-01-14 07:54:00,"Frente, Birgitta",Engineering,Geologist,Hallowed Grounds,36.06365039796875,24.8859114321875,"Dedos, Lidelse",Engineering,Engineering Group Manager,0.0
1849,2014-01-14 07:56:00,"Nubarron, Adra",Engineering,Geologist,Coffee Cameleon,36.05466202482758,24.88979589586207,"Forluniau, Carla",,,-4.000000000000001
1850,2014-01-14 07:56:00,"Nubarron, Adra",Engineering,Geologist,Coffee Cameleon,36.05466202482758,24.88979589586207,"Bergen, Linnea",Information Technology,IT Group Manager,-3.0
1851,2014-01-14 07:58:00,"Ferro, Inga",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,-10.0
1852,2014-01-14 07:58:00,"Ferro, Inga",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,-5.0
1853,2014-01-14 07:58:00,"Ferro, Inga",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,-5.0
1854,2014-01-14 07:58:00,"Ferro, Inga",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Fusil, Stenig",Security,Building Control,-5.0
1855,2014-01-14 07:58:00,"Ferro, Inga",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Herrero, Kanon",Security,Badging Office,5.0
1856,2014-01-14 07:58:00,"Ferro, Inga",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Mies Haber, Ruscella",,,9.0
1857,2014-01-14 08:03:00,"Herrero, Kanon",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,-10.0
1858,2014-01-14 08:03:00,"Herrero, Kanon",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,-10.0
1859,2014-01-14 08:03:00,"Herrero, Kanon",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Fusil, Stenig",Security,Building Control,-10.0
1860,2014-01-14 08:03:00,"Herrero, Kanon",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Ferro, Inga",Security,Site Control,-5.0
1861,2014-01-14 08:03:00,"Herrero, Kanon",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Mies Haber, Ruscella",,,4.000000000000001
1862,2014-01-14 08:03:00,"Herrero, Kanon",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Linda",,,10.0
1863,2014-01-14 08:03:00,"Herrero, Kanon",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Resumir, Felix",Security,Security Group Manager,10.0
1864,2014-01-14 08:07:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Ferro, Inga",Security,Site Control,-9.0
1865,2014-01-14 08:07:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Herrero, Kanon",Security,Badging Office,-4.000000000000001
1866,2014-01-14 08:07:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Linda",,,6.0
1867,2014-01-14 08:07:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Resumir, Felix",Security,Security Group Manager,6.0
1868,2014-01-14 08:12:00,"Orilla, Kare",Engineering,Drill Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Pantanal, Rachel",,,0.0
1869,2014-01-14 08:12:00,"Orilla, Kare",Engineering,Drill Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Ribera, Anda",,,4.000000000000001
1870,2014-01-14 08:12:00,"Pantanal, Rachel",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Orilla, Kare",Engineering,Drill Technician,0.0
1871,2014-01-14 08:12:00,"Pantanal, Rachel",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Ribera, Anda",,,4.000000000000001
1872,2014-01-14 08:13:00,"Lagos, Linda",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Herrero, Kanon",Security,Badging Office,-10.0
1873,2014-01-14 08:13:00,"Lagos, Linda",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Mies Haber, Ruscella",,,-6.0
1874,2014-01-14 08:13:00,"Lagos, Linda",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Resumir, Felix",Security,Security Group Manager,0.0
1875,2014-01-14 08:13:00,"Resumir, Felix",Security,Security Group Manager,Brew've Been Served,36.05407241084112,24.90122133514019,"Herrero, Kanon",Security,Badging Office,-10.0
1876,2014-01-14 08:13:00,"Resumir, Felix",Security,Security Group Manager,Brew've Been Served,36.05407241084112,24.90122133514019,"Mies Haber, Ruscella",,,-6.0
1877,2014-01-14 08:13:00,"Resumir, Felix",Security,Security Group Manager,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Linda",,,0.0
1878,2014-01-14 08:16:00,"Ribera, Anda",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Orilla, Kare",Engineering,Drill Technician,-4.000000000000001
1879,2014-01-14 08:16:00,"Ribera, Anda",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Pantanal, Rachel",,,-4.000000000000001
1880,2014-01-14 12:00:00,"Azada, Lars",Engineering,Engineer,Bean There Done That,36.0501965806383,24.877769986808513,"Balas, Felix",Engineering,Engineer,0.0
1881,2014-01-14 12:00:00,"Azada, Lars",Engineering,Engineer,Bean There Done That,36.0501965806383,24.877769986808513,"Calzas, Axel",Engineering,Drill Technician,0.0
1882,2014-01-14 12:00:00,"Azada, Lars",Engineering,Engineer,Bean There Done That,36.0501965806383,24.877769986808513,"Cazar, Gustav",Engineering,Hydraulic Technician,0.0
1883,2014-01-14 12:00:00,"Azada, Lars",Engineering,Engineer,Bean There Done That,36.0501965806383,24.877769986808513,"Frente, Vira",Engineering,Hydraulic Technician,0.0
1884,2014-01-14 12:00:00,"Balas, Felix",Engineering,Engineer,Bean There Done That,36.0501965806383,24.877769986808513,"Azada, Lars",Engineering,Engineer,0.0
1885,2014-01-14 12:00:00,"Balas, Felix",Engineering,Engineer,Bean There Done That,36.0501965806383,24.877769986808513,"Calzas, Axel",Engineering,Drill Technician,0.0
1886,2014-01-14 12:00:00,"Balas, Felix",Engineering,Engineer,Bean There Done That,36.0501965806383,24.877769986808513,"Cazar, Gustav",Engineering,Hydraulic Technician,0.0
1887,2014-01-14 12:00:00,"Balas, Felix",Engineering,Engineer,Bean There Done That,36.0501965806383,24.877769986808513,"Frente, Vira",Engineering,Hydraulic Technician,0.0
1888,2014-01-14 12:00:00,"Barranco, Ingrid",Executive,SVP/CFO,Brewed Awakenings,36.05352484433333,24.880528384666665,"Borrasca, Isande",Engineering,Drill Technician,0.0
1889,2014-01-14 12:00:00,"Barranco, Ingrid",Executive,SVP/CFO,Brewed Awakenings,36.05352484433333,24.880528384666665,"Campo-Corrente, Ada",Executive,SVP/CIO,0.0
1890,2014-01-14 12:00:00,"Borrasca, Isande",Engineering,Drill Technician,Brewed Awakenings,36.05352484433333,24.880528384666665,"Barranco, Ingrid",Executive,SVP/CFO,0.0
1891,2014-01-14 12:00:00,"Borrasca, Isande",Engineering,Drill Technician,Brewed Awakenings,36.05352484433333,24.880528384666665,"Campo-Corrente, Ada",Executive,SVP/CIO,0.0
1892,2014-01-14 12:00:00,"Calzas, Axel",Engineering,Drill Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Azada, Lars",Engineering,Engineer,0.0
1893,2014-01-14 12:00:00,"Calzas, Axel",Engineering,Drill Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Balas, Felix",Engineering,Engineer,0.0
1894,2014-01-14 12:00:00,"Calzas, Axel",Engineering,Drill Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Cazar, Gustav",Engineering,Hydraulic Technician,0.0
1895,2014-01-14 12:00:00,"Calzas, Axel",Engineering,Drill Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Frente, Vira",Engineering,Hydraulic Technician,0.0
1896,2014-01-14 12:00:00,"Campo-Corrente, Ada",Executive,SVP/CIO,Brewed Awakenings,36.05352484433333,24.880528384666665,"Barranco, Ingrid",Executive,SVP/CFO,0.0
1897,2014-01-14 12:00:00,"Campo-Corrente, Ada",Executive,SVP/CIO,Brewed Awakenings,36.05352484433333,24.880528384666665,"Borrasca, Isande",Engineering,Drill Technician,0.0
1898,2014-01-14 12:00:00,"Cazar, Gustav",Engineering,Hydraulic Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Azada, Lars",Engineering,Engineer,0.0
1899,2014-01-14 12:00:00,"Cazar, Gustav",Engineering,Hydraulic Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Balas, Felix",Engineering,Engineer,0.0
1900,2014-01-14 12:00:00,"Cazar, Gustav",Engineering,Hydraulic Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Calzas, Axel",Engineering,Drill Technician,0.0
1901,2014-01-14 12:00:00,"Cazar, Gustav",Engineering,Hydraulic Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Frente, Vira",Engineering,Hydraulic Technician,0.0
1902,2014-01-14 12:00:00,"Frente, Vira",Engineering,Hydraulic Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Azada, Lars",Engineering,Engineer,0.0
1903,2014-01-14 12:00:00,"Frente, Vira",Engineering,Hydraulic Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Balas, Felix",Engineering,Engineer,0.0
1904,2014-01-14 12:00:00,"Frente, Vira",Engineering,Hydraulic Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Calzas, Axel",Engineering,Drill Technician,0.0
1905,2014-01-14 12:00:00,"Frente, Vira",Engineering,Hydraulic Technician,Bean There Done That,36.0501965806383,24.877769986808513,"Cazar, Gustav",Engineering,Hydraulic Technician,0.0
1906,2014-01-14 12:00:00,"Orilla, Elsa",Engineering,Drill Technician,Jack's Magical Beans,36.051268093513514,24.878158747567568,"Strum, Orhan",Executive,SVP/COO,0.0
1907,2014-01-14 12:00:00,"Strum, Orhan",Executive,SVP/COO,Jack's Magical Beans,36.051268093513514,24.878158747567568,"Orilla, Elsa",Engineering,Drill Technician,0.0
1908,2014-01-14 13:14:00,"Strum, Orhan",Executive,SVP/COO,Katerina’s Café,36.05452041042857,24.899882698857144,"Morlun, Valeria",Facilities,Truck Driver,7.0
1909,2014-01-14 13:14:00,"Strum, Orhan",Executive,SVP/COO,Katerina’s Café,36.05452041042857,24.899882698857144,"Frente, Vira",Engineering,Hydraulic Technician,8.000000000000002
1910,2014-01-14 13:17:00,"Bergen, Linnea",Information Technology,IT Group Manager,Hippokampos,36.07643072945946,24.857924466351353,"Barranco, Ingrid",Executive,SVP/CFO,8.000000000000002
1911,2014-01-14 13:17:00,"Borrasca, Isande",Engineering,Drill Technician,Chostus Hotel,36.070664737777776,24.895216144444444,"Tempestad, Brand",Engineering,Drill Technician,4.000000000000001
1912,2014-01-14 13:21:00,"Morlun, Valeria",Facilities,Truck Driver,Katerina’s Café,36.05452041042857,24.899882698857144,"Strum, Orhan",Executive,SVP/COO,-7.0
1913,2014-01-14 13:21:00,"Morlun, Valeria",Facilities,Truck Driver,Katerina’s Café,36.05452041042857,24.899882698857144,"Frente, Vira",Engineering,Hydraulic Technician,1.0000000000000002
1914,2014-01-14 13:21:00,"Tempestad, Brand",Engineering,Drill Technician,Chostus Hotel,36.070664737777776,24.895216144444444,"Borrasca, Isande",Engineering,Drill Technician,-4.000000000000001
1915,2014-01-14 13:22:00,"Frente, Vira",Engineering,Hydraulic Technician,Katerina’s Café,36.05452041042857,24.899882698857144,"Strum, Orhan",Executive,SVP/COO,-8.000000000000002
1916,2014-01-14 13:22:00,"Frente, Vira",Engineering,Hydraulic Technician,Katerina’s Café,36.05452041042857,24.899882698857144,"Morlun, Valeria",Facilities,Truck Driver,-1.0000000000000002
1917,2014-01-14 13:22:00,"Frente, Vira",Engineering,Hydraulic Technician,Katerina’s Café,36.05452041042857,24.899882698857144,"Vann, Isia",Security,Perimeter Control,10.0
1918,2014-01-14 13:24:00,"Balas, Felix",Engineering,Engineer,Kalami Kafenion,36.06501389428571,24.853683928333332,"Campo-Corrente, Ada",Executive,SVP/CIO,0.0
1919,2014-01-14 13:24:00,"Campo-Corrente, Ada",Executive,SVP/CIO,Kalami Kafenion,36.06501389428571,24.853683928333332,"Balas, Felix",Engineering,Engineer,0.0
1920,2014-01-14 13:25:00,"Barranco, Ingrid",Executive,SVP/CFO,Hippokampos,36.07643072945946,24.857924466351353,"Bergen, Linnea",Information Technology,IT Group Manager,-8.000000000000002
1921,2014-01-14 13:32:00,"Flecha, Sven",Information Technology,IT Technician,Gelatogalore,36.05974840304348,24.85803057934783,"Nubarron, Adra",Engineering,Geologist,0.0
